year,gu,dong,dong_key,total_population,elderly_population,elderly_alone,elderly_ratio,elderly_alone_ratio,elderly_ratio_score,elderly_alone_score,IVI,IVI_rank,IVI_grade
2021,관악구,서림동,관악구_서림동,23689.0,3539.0,824,0.14939423361053653,0.23283413393614016,0.3043191287478249,0.36622127284756806,0.3352702007976965,286,D
2021,관악구,신사동,관악구_신사동,24838.0,3604.0,984,0.14510024961752155,0.2730299667036626,0.2859902018350914,0.42944468768985866,0.357717444762475,248,C
2021,관악구,신림동,관악구_신림동,23128.0,1992.0,625,0.08612936700103771,0.3137550200803213,0.03427221704167456,0.4935005055901486,0.2638863613159116,372,E
2021,관악구,난향동,관악구_난향동,15420.0,2721.0,609,0.1764591439688716,0.22381477398015434,0.41984605308302647,0.35203485856409594,0.3859404558235612,206,C
2021,관악구,조원동,관악구_조원동,18786.0,2881.0,750,0.15335888427552433,0.26032627559875043,0.3212422920365774,0.4094632449020101,0.36535276846929376,238,C
2021,관악구,대학동,관악구_대학동,24921.0,3055.0,826,0.12258737610850287,0.2703764320785597,0.18989370640947875,0.42527098338146546,0.3075823448954721,318,D
2021,관악구,삼성동,관악구_삼성동,22041.0,5549.0,1518,0.2517580872011252,0.2735628041088484,0.7412605784643818,0.4302827795514303,0.585771679007906,20,A
2021,관악구,미성동,관악구_미성동,31056.0,5877.0,1317,0.1892387944358578,0.22409392547217968,0.47439615847715566,0.352473931705987,0.41343504509157136,157,B
2021,관악구,난곡동,관악구_난곡동,27216.0,5450.0,1518,0.2002498530276308,0.2785321100917431,0.5213970062885903,0.43809892545520857,0.47974796587189944,73,A
2021,서초구,서초1동,서초구_서초1동,20711.0,3022.0,610,0.14591279996137319,0.20185307743216413,0.2894585836198395,0.3174916396308147,0.30347511162532714,327,D
2021,서초구,서초2동,서초구_서초2동,26595.0,3217.0,429,0.12096258695243467,0.13335405657444824,0.18295827261684697,0.2097505701267825,0.19635442137181475,411,E
2021,서초구,서초3동,서초구_서초3동,32769.0,4827.0,812,0.14730385425249473,0.16822042676610732,0.29539631708020786,0.26459135423048274,0.2799938356553453,360,E
2021,서초구,서초4동,서초구_서초4동,31089.0,4297.0,493,0.13821608929203255,0.11473120781940889,0.2566050733235079,0.18045897417466658,0.21853202374908726,403,E
2021,서초구,잠원동,서초구_잠원동,26946.0,3327.0,611,0.12346916054330884,0.18364893297264803,0.19365761481822819,0.28885861730560236,0.24125811606191527,389,E
2021,서초구,반포본동,서초구_반포본동,2000.0,282.0,3,0.141,0.010638297872340425,0.2684882326415015,0.016732817142733208,0.14261052489211737,424,E
2021,서초구,반포1동,서초구_반포1동,34815.0,4044.0,694,0.11615682895303749,0.17161226508407518,0.16244483165513815,0.26992632520359633,0.21618557842936725,405,E
2021,서초구,반포2동,서초구_반포2동,15801.0,1980.0,211,0.12530852477691284,0.10656565656565657,0.20150896513962338,0.16761550263079314,0.18456223388520826,413,E
2021,서초구,반포3동,서초구_반포3동,22245.0,3085.0,439,0.13868285007866937,0.14230145867098865,0.2585974478544594,0.22382380298607082,0.2412106254202651,391,E
2021,서초구,반포4동,서초구_반포4동,19807.0,2865.0,400,0.14464583228151665,0.13961605584642234,0.28405051548482513,0.21959997367077436,0.25182524457779976,379,E
2021,서초구,방배본동,서초구_방배본동,21083.0,3093.0,516,0.1467058767727553,0.16682832201745879,0.2928438423761955,0.2624017338154321,0.27762278809581376,362,E
2021,서초구,방배1동,서초구_방배1동,16980.0,2901.0,503,0.17084805653710247,0.17338848672871424,0.3958950528917933,0.2727201172501591,0.3343075850709762,289,D
2021,서초구,방배2동,서초구_방배2동,19474.0,3523.0,729,0.18090787716955942,0.2069259154130003,0.4388355290154705,0.3254706294416508,0.3821530792285607,210,C
2021,서초구,방배3동,서초구_방배3동,18861.0,3398.0,435,0.18016011876358623,0.12801648028251914,0.4356437124661402,0.20135517744742815,0.3184994449567842,305,D
2021,서초구,방배4동,서초구_방배4동,23817.0,3559.0,655,0.14943107864130664,0.1840404608035965,0.3044764022442286,0.28947444548414825,0.2969754238641884,339,D
2021,서초구,양재1동,서초구_양재1동,43408.0,6995.0,1433,0.1611454109841504,0.20486061472480344,0.35447918327292455,0.32222214935817706,0.3383506663155508,281,D
2021,서초구,양재2동,서초구_양재2동,22144.0,2977.0,742,0.1344382225433526,0.24924420557608332,0.24047919962783498,0.3920324252842982,0.3162558124560666,307,D
2021,서초구,내곡동,서초구_내곡동,17622.0,3286.0,603,0.1864714561343775,0.18350578210590385,0.46258373869330205,0.2886334574815593,0.37560859808743063,221,C
2021,강남구,신사동,강남구_신사동,16213.0,3032.0,518,0.1870104237340406,0.170844327176781,0.46488432895135284,0.268718447333102,0.3668013881422274,236,C
2021,강남구,논현1동,강남구_논현1동,22702.0,2966.0,700,0.13064928200158576,0.23600809170600134,0.22430605730133651,0.37121354281586144,0.297759800058599,337,D
2021,강남구,논현2동,강남구_논현2동,21331.0,3155.0,614,0.14790680230650227,0.19461172741679872,0.29797000874558355,0.30610183017749276,0.3020359194615382,330,D
2021,강남구,압구정동,강남구_압구정동,26446.0,5173.0,820,0.19560614081524616,0.15851536825826407,0.5015752598910673,0.24932641510958353,0.37545083750032543,222,C
2021,강남구,청담동,강남구_청담동,25911.0,3733.0,618,0.1440700860638339,0.1655504955799625,0.28159293521406586,0.2603918600202672,0.27099239761716654,367,E
2021,강남구,삼성1동,강남구_삼성1동,13136.0,2154.0,325,0.1639768574908648,0.15088207985143917,0.36656524977044863,0.23732013171332378,0.3019426907418862,332,D
2021,강남구,삼성2동,강남구_삼성2동,30692.0,3652.0,688,0.11898866154046657,0.18838992332968238,0.17453254614324934,0.2963156490292558,0.23542409758625255,393,E
2021,강남구,대치1동,강남구_대치1동,24199.0,2533.0,229,0.10467374684904335,0.09040663245163838,0.1134291452996691,0.14219921903453417,0.12781418216710164,425,E
2021,강남구,대치2동,강남구_대치2동,36663.0,4968.0,600,0.13550445953686277,0.12077294685990338,0.24503044619919878,0.189961933746005,0.2174961899726019,404,E
2021,강남구,대치4동,강남구_대치4동,20079.0,2105.0,452,0.1048358982021017,0.21472684085510688,0.11412129047390401,0.3377405865845361,0.22593093852922005,397,E
2021,강남구,역삼1동,강남구_역삼1동,36590.0,3706.0,930,0.10128450396283137,0.2509444144630329,0.09896211765076919,0.39470665801881727,0.24683438783479322,387,E
2021,강남구,역삼2동,강남구_역삼2동,36378.0,3665.0,684,0.10074770465666062,0.18663028649386085,0.09667078278188876,0.2935479429765823,0.19510936287923553,412,E
2021,강남구,도곡1동,강남구_도곡1동,21539.0,2974.0,457,0.13807511955058266,0.15366509751176866,0.2560033421358404,0.24169749792116108,0.24885042002850075,384,E
2021,강남구,도곡2동,강남구_도곡2동,33261.0,4895.0,674,0.14716935750578755,0.1376915219611849,0.29482221595537683,0.21657290355362718,0.25569755975450204,377,E
2021,강남구,개포1동,강남구_개포1동,6489.0,1620.0,357,0.24965325936199723,0.22037037037037038,0.7322760932660158,0.34661720844187716,0.5394466508539465,37,A
2021,강남구,개포2동,강남구_개포2동,27945.0,3640.0,510,0.13025585972445874,0.1401098901098901,0.2226267291587462,0.2203767180831401,0.22150172362094317,400,E
2021,강남구,개포4동,강남구_개포4동,23870.0,3240.0,615,0.13573523250942607,0.18981481481481483,0.24601550365503178,0.2985568392041379,0.27228617142958483,365,E
2021,강남구,세곡동,강남구_세곡동,43396.0,6564.0,1264,0.15125818047746337,0.19256550883607557,0.31227541036151873,0.3028833640510342,0.3075793872062765,319,D
2021,강남구,일원본동,강남구_일원본동,23291.0,3088.0,463,0.13258340131381222,0.14993523316062177,0.2325618709168442,0.23583085093459671,0.23419636092572044,394,E
2021,강남구,일원1동,강남구_일원1동,15214.0,3298.0,977,0.21677402392533193,0.2962401455427532,0.5919306461834202,0.4659516254561347,0.5289411358197774,41,A
2021,강남구,일원2동,강남구_일원2동,17585.0,3420.0,1033,0.19448393517202162,0.302046783625731,0.49678511040537315,0.4750847983022456,0.4859349543538094,64,A
2021,강남구,수서동,강남구_수서동,14870.0,4645.0,1904,0.312373907195696,0.40990312163616793,1.0,0.6447303941739114,0.8223651970869557,1,A
2021,송파구,풍납1동,송파구_풍납1동,13451.0,2737.0,702,0.20347929521968627,0.2564852027767629,0.5351819225815646,0.40342167980075955,0.46930180119116205,85,A
2021,송파구,풍납2동,송파구_풍납2동,24953.0,3821.0,757,0.15312788041518055,0.19811567652447004,0.32025624903322947,0.31161313850892686,0.3159346937710782,308,D
2021,송파구,거여1동,송파구_거여1동,12614.0,2414.0,590,0.19137466307277629,0.2444076222038111,0.4835131417274335,0.3844250367588996,0.4339690892431666,125,B
2021,송파구,거여2동,송파구_거여2동,18806.0,3550.0,1014,0.18876954163564819,0.2856338028169014,0.47239314675363064,0.44926907007796013,0.4608311084157954,91,B
2021,송파구,마천1동,송파구_마천1동,19071.0,4211.0,1197,0.22080646007026375,0.28425552125385894,0.6091431526811039,0.44710119194159464,0.5281221723113493,42,A
2021,송파구,마천2동,송파구_마천2동,18866.0,4058.0,1099,0.21509593978585817,0.2708230655495318,0.5847677220561145,0.42597348638422783,0.5053706042201711,54,A
2021,송파구,방이1동,송파구_방이1동,15766.0,2246.0,352,0.14245845490295572,0.15672306322350846,0.2747136664962337,0.24650732574299036,0.260610496119612,375,E
2021,송파구,방이2동,송파구_방이2동,27015.0,3544.0,843,0.1311863779381825,0.2378668171557562,0.22659865834107526,0.37413710384437493,0.3003678810927251,334,D
2021,송파구,오륜동,송파구_오륜동,18079.0,2856.0,300,0.15797333923336468,0.10504201680672269,0.3409391534598942,0.1652189927958951,0.2530790731278946,378,E
2021,송파구,오금동,송파구_오금동,38654.0,6393.0,1258,0.16539038650592436,0.1967777256374159,0.37259891688429914,0.30950869588025764,0.3410538063822784,276,D
2021,송파구,송파1동,송파구_송파1동,24176.0,3460.0,681,0.14311714096624753,0.1968208092485549,0.2775252765842431,0.3095764614378392,0.2935508690110411,343,E
2021,송파구,송파2동,송파구_송파2동,19283.0,2902.0,419,0.15049525488772494,0.14438318401102687,0.30901885248964106,0.22709811715495867,0.2680584848222999,370,E
2021,송파구,석촌동,송파구_석촌동,32169.0,4493.0,1123,0.13966862507382885,0.24994435789005118,0.26280524133204797,0.39313368422461664,0.3279694627783323,293,D
2021,송파구,삼전동,송파구_삼전동,30695.0,3988.0,1016,0.12992344029972308,0.2547642928786359,0.2212077924905462,0.4007148867601785,0.3109613396253624,313,D
2021,송파구,가락본동,송파구_가락본동,26523.0,3811.0,796,0.1436866116201033,0.20886906323799528,0.2799560695286155,0.32852697714192325,0.3042415233352694,324,D
2021,송파구,가락1동,송파구_가락1동,27365.0,3460.0,464,0.12643888178329984,0.13410404624277455,0.20633390882573538,0.21093021748481255,0.20863206315527397,408,E
2021,송파구,가락2동,송파구_가락2동,32406.0,4280.0,686,0.1320743072270567,0.1602803738317757,0.23038879613989452,0.2521025655682262,0.24124568085406034,390,E
2021,송파구,문정1동,송파구_문정1동,20198.0,2965.0,484,0.14679671254579663,0.16323777403035414,0.2932315760631036,0.2567542154218516,0.27499289574247765,363,E
2021,송파구,문정2동,송파구_문정2동,29072.0,4003.0,476,0.13769262520638414,0.1189108168873345,0.25437066001807923,0.1870330177952672,0.22070183890667322,402,E
2021,송파구,장지동,송파구_장지동,29693.0,4362.0,894,0.14690331054457278,0.20495185694635487,0.2936865910169997,0.32236566286261525,0.30802612693980747,317,D
2021,송파구,위례동,송파구_위례동,39206.0,3062.0,405,0.07810029077182064,0.13226649248856956,0.0,0.2080399570946614,0.1040199785473307,426,E
2021,송파구,잠실본동,송파구_잠실본동,28439.0,3783.0,943,0.1330215549069939,0.2492730637060534,0.2344321352678624,0.39207781579861406,0.3132549755332382,310,D
2021,송파구,잠실2동,송파구_잠실2동,35145.0,3706.0,526,0.1054488547446294,0.14193200215866164,0.11673770350360971,0.2232426904493526,0.16999019697648116,420,E
2021,송파구,잠실3동,송파구_잠실3동,34475.0,5796.0,737,0.16812182741116752,0.12715665976535542,0.3842581081621642,0.2000027788154367,0.29213044348880046,345,E
2021,송파구,잠실4동,송파구_잠실4동,21376.0,2802.0,389,0.1310815868263473,0.13882940756602427,0.22615135610775164,0.218362666538609,0.22225701132318032,399,E
2021,송파구,잠실6동,송파구_잠실6동,16905.0,2832.0,343,0.16752440106477373,0.12111581920903955,0.381707985978056,0.1905012324562161,0.28610460921713604,355,E
2021,송파구,잠실7동,송파구_잠실7동,9564.0,2156.0,247,0.22542869092429946,0.11456400742115028,0.628873205619172,0.18019598720778274,0.4045345964134774,175,C
2021,강동구,강일동,강동구_강일동,32982.0,5321.0,0,0.1613304226547814,0.0,0.35526890801212124,0.0,0.17763445400606062,417,E
2021,강동구,상일1동,강동구_상일1동,38929.0,4396.0,609,0.11292352744740425,0.13853503184713375,0.1486434418316116,0.2178996474415162,0.1832715446365639,414,E
2021,강동구,상일2동,강동구_상일2동,10200.0,1496.0,392,0.14666666666666667,0.2620320855614973,0.29267647352481924,0.41214628748357834,0.3524113805041988,259,D
2021,강동구,명일1동,강동구_명일1동,25941.0,4033.0,701,0.15546817778805752,0.1738160178527151,0.3302458390203607,0.27339257446150805,0.3018192067409344,333,D
2021,강동구,명일2동,강동구_명일2동,17568.0,2590.0,331,0.1474271402550091,0.1277992277992278,0.29592256499662417,0.2010134643162166,0.24846801465642038,385,E
2021,강동구,고덕1동,강동구_고덕1동,24417.0,2856.0,419,0.11696768644796658,0.14670868347338936,0.16590598749208907,0.23075585993826683,0.19833092371517796,410,E
2021,강동구,고덕2동,강동구_고덕2동,22329.0,2998.0,603,0.13426485736038335,0.20113408939292862,0.2397391880737572,0.31636075426431076,0.27804997116903396,361,E
2021,강동구,암사1동,강동구_암사1동,34782.0,6063.0,1593,0.17431430050025876,0.2627412172191984,0.41069076064611737,0.41326166989727126,0.4119762152716943,161,B
2021,강동구,암사2동,강동구_암사2동,15252.0,2379.0,436,0.1559795436664044,0.18327028163093737,0.3324286109694719,0.288263042361403,0.3103458266654374,314,D
2021,강동구,암사3동,강동구_암사3동,17947.0,2670.0,329,0.14877138240374435,0.12322097378277154,0.30166048021411535,0.19381239811092404,0.2477364391625197,386,E
2021,강동구,천호1동,강동구_천호1동,26973.0,5228.0,1396,0.19382345308271234,0.26702371843917366,0.49396583395678556,0.4199975510210448,0.4569816924889152,100,B
2021,강동구,천호2동,강동구_천호2동,33753.0,5913.0,1683,0.17518442805083992,0.2846270928462709,0.41440491149188236,0.4476856312556534,0.4310452713737679,131,B
2021,강동구,천호3동,강동구_천호3동,27000.0,4651.0,1348,0.17225925925925925,0.2898301440550419,0.4019187901939206,0.4558694314749538,0.4288941108344372,133,B
2021,강동구,성내1동,강동구_성내1동,20045.0,3113.0,543,0.1553005737091544,0.1744298104722133,0.32953041881444267,0.27435799955007656,0.3019442091822596,331,D
2021,강동구,성내2동,강동구_성내2동,24106.0,4371.0,1206,0.18132415166348628,0.27590940288263555,0.4406124021447677,0.4339737091212096,0.43729305563298865,121,B
2021,강동구,성내3동,강동구_성내3동,23346.0,3849.0,842,0.16486764327936262,0.21875811899194597,0.370367580575323,0.3440813227365674,0.3572244516559452,250,C
2021,강동구,길동,강동구_길동,45973.0,7986.0,1719,0.17371065625475823,0.21525169045830203,0.40811409727823583,0.3385661145536799,0.3733401059159579,227,C
2021,강동구,둔촌1동,강동구_둔촌1동,144.0,39.0,3,0.2708333333333333,0.07692307692307693,0.8226835164092802,0.12099113933976319,0.4718373278745217,82,A
2021,강동구,둔촌2동,강동구_둔촌2동,24785.0,4118.0,815,0.16614888037119224,0.19791160757649345,0.37583655788223175,0.31129216156017264,0.3435643597212022,272,D
